"Distance [mm]","XCoord []","YCoord []","ZCoord []","TangUnitVecX []","TangUnitVecY []","TangUnitVecZ []","E_Tang []","Voltage [V]"
15.1986011104,-4.99992E-005,0,-0.0042486003104,0,0,-1,95.4226842508976,0.0925239632284044
15.220501112,-4.99992E-005,0,-0.004270500312,0,0,-1,95.3632984423779,0.0904348565652841
15.2424011136,-4.99992E-005,0,-0.0042924003136,0,0,-1,95.3039126338582,0.0883470504514657
15.2643011152,-4.99992E-005,0,-0.0043143003152,0,0,-1,95.2445268253384,0.0862605448869487
15.2862011168,-4.99992E-005,0,-0.0043362003168,0,0,-1,95.1851410168187,0.0841753398717333
15.3081011184,-4.99992E-005,0,-0.0043581003184,0,0,-1,95.125755208299,0.0820914354058196
15.33000112,-4.99992E-005,0,-0.00438000032,0,0,-1,95.0867638305534,0.0800084893191916
15.3519011216,-4.99992E-005,0,-0.0044019003216,0,0,-1,95.0119894456836,0.0779269078187377
15.3738011232,-4.99992E-005,0,-0.0044238003232,0,0,-1,94.9372150608138,0.0758469638774323
15.3957011248,-4.99992E-005,0,-0.0044457003248,0,0,-1,94.862440675944,0.073768657495275
15.4176011264,-4.99992E-005,0,-0.0044676003264,0,0,-1,94.8073949418997,0.0716917539255282
15.439501128,-4.99992E-005,0,-0.004489500328,0,0,-1,94.7031569876831,0.0696166132302909
15.4614011296,-4.99992E-005,0,-0.0045114003296,0,0,-1,94.5989190334666,0.0675437553464176
15.4833011312,-4.99992E-005,0,-0.0045333003312,0,0,-1,94.49468107925,0.0654731802739084
15.5052011328,-4.99992E-005,0,-0.0045552003328,0,0,-1,94.3229031788556,0.0634051850062815
15.5271011344,-4.99992E-005,0,-0.0045771003344,0,0,-1,94.1935066849992,0.0613409301674591
15.549001136,-4.99992E-005,0,-0.004599000336,0,0,-1,94.0641101911427,0.0592795091120592
15.5709011376,-4.99992E-005,0,-0.0046209003376,0,0,-1,93.9055157665002,0.0572211201499468
15.5928011392,-4.99992E-005,0,-0.0046428003392,0,0,-1,93.7428631644096,0.0551663702505346
15.6147011408,-4.99992E-005,0,-0.0046647003408,0,0,-1,93.5802105623191,0.0531151824433683
15.6366011424,-4.99992E-005,0,-0.0046866003424,0,0,-1,93.3393503655828,0.0510681516632251
15.658501144,-4.99992E-005,0,-0.004708500344,0,0,-1,93.0672333397008,0.0490269994225269
15.6804011456,-4.99992E-005,0,-0.0047304003456,0,0,-1,92.7951163138189,0.0469918065451309
15.7023011472,-4.99992E-005,0,-0.0047523003472,0,0,-1,92.5229992879368,0.0449625730310373
15.7242011488,-4.99992E-005,0,-0.0047742003488,0,0,-1,92.2508822620549,0.0429392988802457
15.7461011504,-4.99992E-005,0,-0.0047961003504,0,0,-1,91.9787652361729,0.0409219840927564
15.768001152,-4.99992E-005,0,-0.004818000352,0,0,-1,91.4482970552169,0.0389146158715877
15.7899011536,-4.99992E-005,0,-0.0048399003536,0,0,-1,91.0274977071265,0.0369165057729594
15.8118011552,-4.99992E-005,0,-0.0048618003552,0,0,-1,90.4623882761848,0.0349280730884542
15.8337011568,-4.99992E-005,0,-0.0048837003568,0,0,-1,89.7008397855275,0.032955285597048
15.8556011584,-4.99992E-005,0,-0.0049056003584,0,0,-1,87.0518970634057,0.0310169977264634
15.87750116,-4.99992E-005,0,-0.00492750036,0,0,-1,89.4728012218267,0.0290840521390203
15.8994011616,-4.99992E-005,0,-0.0049494003616,0,0,-1,91.8937053802475,0.0270980887466345
15.9213011632,-4.99992E-005,0,-0.0049713003632,0,0,-1,94.3146095386685,0.0250591075493056
15.9432011648,-4.99992E-005,0,-0.0049932003648,0,0,-1,96.7355136970894,0.0229671085470339
15.9651011664,-6.50995663999987E-005,0,-0.005,-1,0,0,25.8712683717349,0.0218895105235718
15.987001168,-8.69995679999993E-005,0,-0.005,-1,0,0,20.7596857262778,0.0213789015388938
16.0089011696,-0.000108899569599998,0,-0.005,-1,0,0,15.6481030808212,0.0209802362223299
16.0308011712,-0.0001307995712,0,-0.005,-1,0,0,10.5365204353637,0.0206935145738799
16.0527011728,-0.000152699572799999,0,-0.005,-1,0,0,5.42493778990707,0.0205187365935441
16.0746011744,-0.000174599574399998,0,-0.005,-1,0,0,0.313355144450435,0.0204559022813222
16.096501176,-0.000196499576000001,0,-0.005,-1,0,0,2.6492061210019,0.0204274691381226
16.1184011776,-0.000218399577599999,0,-0.005,-1,0,0,2.33734671869775,0.0203728663805387
16.1403011792,-0.000240299579199998,0,-0.005,-1,0,0,2.02548731639361,0.0203250933443642
16.1622011808,-0.000262199580800001,0,-0.005,-1,0,0,1.71362791408942,0.0202841500295991
16.1841011824,-0.000284099582399999,0,-0.005,-1,0,0,1.40176851178527,0.0202500364362435
16.206001184,-0.000305999583999998,0,-0.005,-1,0,0,1.08990910948113,0.0202227525642972
16.2279011856,-0.000327899585600001,0,-0.005,-1,0,0,0.907625055086527,0.0202015359071741
16.2498011872,-0.000349799587199999,0,-0.005,-1,0,0,0.833787008636953,0.0201824674436832
16.2717011888,-0.000371699588799998,0,-0.005,-1,0,0,0.759948962187377,0.0201650160335277
16.2936011904,-0.000393599590400001,0,-0.005,-1,0,0,0.68611091573779,0.0201491816767076
16.315501192,-0.000415499592,0,-0.005,-1,0,0,0.612272869288216,0.0201349643732228
16.3374011936,-0.000437399593599998,0,-0.005,-1,0,0,0.538434822838641,0.0201223641230735
16.3593011952,-0.000459299595200001,0,-0.005,-1,0,0,0.464596776389054,0.0201113809262595
16.3812011968,-0.0004811995968,0,-0.005,-1,0,0,0.390758729939479,0.0201020147827809
16.4031011984,-0.000503099598399998,0,-0.005,-1,0,0,0.369308970039516,0.0200937815727252
16.4250012,-0.000524999600000001,0,-0.005,-1,0,0,0.343440649732274,0.0200859769638185
16.4469012016,-0.0005468996016,0,-0.005,-1,0,0,0.317572329425035,0.0200787388711679
16.4688012032,-0.000568799603199998,0,-0.005,-1,0,0,0.291704009117796,0.0200720672947735
16.4907012048,-0.000590699604800001,0,-0.005,-1,0,0,0.265835688810553,0.0200659622346351
16.5126012064,-0.0006125996064,0,-0.005,-1,0,0,0.239967368503315,0.0200604236907529
16.534501208,-0.000634499607999999,0,-0.005,-1,0,0,0.214099048196076,0.0200554516631268
16.5564012096,-0.000656399609600001,0,-0.005,-1,0,0,0.188230727888833,0.0200510461517568
16.5783012112,-0.0006782996112,0,-0.005,-1,0,0,0.159275816966476,0.020047320337981
16.6002012128,-0.000700199612799999,0,-0.005,-1,0,0,0.147770620421909,0.020043958179246
16.6221012144,-0.000722099614400001,0,-0.005,-1,0,0,0.136265423877341,0.0200408479843337
16.644001216,-0.000743999616,0,-0.005,-1,0,0,0.124760227332774,0.0200379897532441
16.6659012176,-0.000765899617599999,0,-0.005,-1,0,0,0.113255030788208,0.0200353834859773
16.6878012192,-0.000787799619200001,0,-0.005,-1,0,0,0.10174983424364,0.0200330291825332
16.7097012208,-0.0008096996208,0,-0.005,-1,0,0,0.0902446376990731,0.0200309268429118
16.7316012224,-0.000831599622399999,0,-0.005,-1,0,0,0.0787394411545067,0.0200290764671132
16.753501224,-0.000853499624000001,0,-0.005,-1,0,0,0.0672342446099384,0.0200274780551373
16.7754012256,-0.0008753996256,0,-0.005,-1,0,0,0.0557290480653719,0.0200261316069841
16.7973012272,-0.000897299627199999,0,-0.005,-1,0,0,0.0442238515208054,0.0200250371226537
16.8192012288,-0.000919199628800001,0,-0.005,-1,0,0,0.0327186549762371,0.020024194602146
16.8411012304,-0.0009410996304,0,-0.005,-1,0,0,0.0212134584316706,0.020023604045461
16.863001232,-0.000962999631999999,0,-0.005,-1,0,0,0.00970826188710414,0.0200232654525988
16.8849012336,-0.000984899633600001,0,-0.005,-1,0,0,-0.00179693465746415,0.0200231788235593
16.9068012352,-0.001,0,-0.0050067996352,0,0,-1,3.81687778665834,0.0199973199065192
16.9287012368,-0.001,0,-0.0050286996368,0,0,-1,3.82391604594554,0.0199136532079395
16.9506012384,-0.001,0,-0.0050505996384,0,0,-1,3.83095430523275,0.0198298323714702
16.97250124,-0.001,0,-0.00507249964,0,0,-1,3.83799256451995,0.0197458573971113
16.9944012416,-0.001,0,-0.0050943996416,0,0,-1,3.84503082380716,0.0196617282848627
17.0163012432,-0.001,0,-0.0051162996432,0,0,-1,3.85206908309436,0.0195774450347244
17.0382012448,-0.001,0,-0.0051381996448,0,0,-1,3.85910734238156,0.0194930076466965
17.0601012464,-0.001,0,-0.0051600996464,0,0,-1,3.86614560166877,0.019408416120779
17.082001248,-0.001,0,-0.005181999648,0,0,-1,3.87318386095597,0.0193236704569717
17.1039012496,-0.001,0,-0.0052038996496,0,0,-1,3.88022212024317,0.0192387706552749
17.1258012512,-0.001,0,-0.0052257996512,0,0,-1,3.88726037953038,0.0191537167156884
17.1477012528,-0.001,0,-0.0052476996528,0,0,-1,3.89429863881758,0.0190685086382122
17.1696012544,-0.001,0,-0.0052695996544,0,0,-1,3.90133689810479,0.0189831464228464
17.191501256,-0.001,0,-0.005291499656,0,0,-1,3.90837515739199,0.018897630069591
17.2134012576,-0.001,0,-0.0053133996576,0,0,-1,3.91541341667919,0.0188119595784459
17.2353012592,-0.001,0,-0.0053352996592,0,0,-1,3.9224516759664,0.0187261349494111
17.2572012608,-0.001,0,-0.0053571996608,0,0,-1,3.9294899352536,0.0186401561824867
17.2791012624,-0.001,0,-0.0053790996624,0,0,-1,3.93652819454081,0.0185540232776726
17.301001264,-0.001,0,-0.005400999664,0,0,-1,3.94425970409626,0.0184677223151776
17.3229012656,-0.001,0,-0.0054228996656,0,0,-1,3.94768699382052,0.0183813054925218
17.3448012672,-0.001,0,-0.0054447996672,0,0,-1,3.95111428354478,0.0182948136122156
17.3667012688,-0.001,0,-0.0054666996688,0,0,-1,3.95454157326904,0.018208246674259
17.3886012704,-0.001,0,-0.0054885996704,0,0,-1,3.9579688629933,0.0181216046786519
17.410501272,-0.001,0,-0.005510499672,0,0,-1,3.96139615271756,0.0180348876253944
17.4324012736,-0.001,0,-0.0055323996736,0,0,-1,3.96482344244182,0.0179480955144864
17.4543012752,-0.001,0,-0.0055542996752,0,0,-1,3.96825073216608,0.017861228345928
17.4762012768,-0.001,0,-0.0055761996768,0,0,-1,3.97167802189034,0.0177742861197191
17.4981012784,-0.001,0,-0.0055980996784,0,0,-1,3.9751053116146,0.0176872688358598
17.52000128,-0.001,0,-0.00561999968,0,0,-1,3.97853260133886,0.0176001764943501
17.5419012816,-0.001,0,-0.0056418996816,0,0,-1,3.98195989106312,0.0175130090951899
17.5638012832,-0.001,0,-0.0056637996832,0,0,-1,3.98538718078738,0.0174257666383792
17.5857012848,-0.001,0,-0.0056856996848,0,0,-1,3.98881447051164,0.0173384491239182
17.6076012864,-0.001,0,-0.0057075996864,0,0,-1,3.99224176023591,0.0172510565518066
17.629501288,-0.001,0,-0.005729499688,0,0,-1,3.99566904996017,0.0171635889220447
17.6514012896,-0.001,0,-0.0057513996896,0,0,-1,3.99909633968443,0.0170760462346322
17.6733012912,-0.001,0,-0.0057732996912,0,0,-1,3.99819197044774,0.0169884621227815
17.6952012928,-0.001,0,-0.0057951996928,0,0,-1,3.99925042101456,0.016900890122197
17.7171012944,-0.001,0,-0.0058170996944,0,0,-1,4.00030887158138,0.0168132949415434
17.739001296,-0.001,0,-0.005838999696,0,0,-1,4.00136732214821,0.0167256765808208
17.7609012976,-0.001,0,-0.0058608996976,0,0,-1,4.00242577271503,0.016638035040029
17.7828012992,-0.001,0,-0.0058827996992,0,0,-1,4.00348422328186,0.0165503703191681
17.8047013008,-0.001,0,-0.0059046997008,0,0,-1,4.00454267384868,0.0164626824182381
17.8266013024,-0.001,0,-0.0059265997024,0,0,-1,4.00560112441551,0.016374971337239
17.848501304,-0.001,0,-0.005948499704,0,0,-1,4.00665957498233,0.0162872370761708
17.8704013056,-0.001,0,-0.0059703997056,0,0,-1,4.00771802554915,0.0161994796350334
17.8923013072,-0.001,0,-0.0059922997072,0,0,-1,4.00877647611598,0.016111699013827
17.9142013088,-0.001,0,-0.0060141997088,0,0,-1,4.0098349266828,0.0160238952125515
17.9361013104,-0.001,0,-0.0060360997104,0,0,-1,4.01089337724963,0.0159360682312068
17.958001312,-0.001,0,-0.006057999712,0,0,-1,4.01195182781645,0.0158482180697931
17.9799013136,-0.001,0,-0.0060798997136,0,0,-1,4.01301027838328,0.0157603447283102
18.0018013152,-0.001,0,-0.0061017997152,0,0,-1,4.0140687289501,0.0156724482067583
18.0237013168,-0.001,0,-0.0061236997168,0,0,-1,4.0155425025752,0.015584528271172
18.0456013184,-0.001,0,-0.0061455997184,0,0,-1,4.01578127890136,0.0154965852693397
18.06750132,-0.001,0,-0.00616749972,0,0,-1,4.01602005522753,0.0154086370383056
18.0894013216,-0.001,0,-0.0061893997216,0,0,-1,4.0162588315537,0.0153206835780695
18.1113013232,-0.001,0,-0.0062112997232,0,0,-1,4.01649760787986,0.0152327248886315
18.1332013248,-0.001,0,-0.0062331997248,0,0,-1,4.01673638420603,0.0151447609699916
18.1551013264,-0.001,0,-0.0062550997264,0,0,-1,4.01697516053219,0.0150567918221497
18.177001328,-0.001,0,-0.006276999728,0,0,-1,4.01721393685836,0.0149688174451059
18.1989013296,-0.001,0,-0.0062988997296,0,0,-1,4.01745271318452,0.0148808378388602
18.2208013312,-0.001,0,-0.0063207997312,0,0,-1,4.01769148951069,0.0147928530034126
18.2427013328,-0.001,0,-0.0063426997328,0,0,-1,4.01793026583685,0.014704862938763
18.2646013344,-0.001,0,-0.0063645997344,0,0,-1,4.01816904216302,0.0146168676449116
18.286501336,-0.001,0,-0.006386499736,0,0,-1,4.01840781848918,0.0145288671218582
18.3084013376,-0.001,0,-0.0064083997376,0,0,-1,4.01864659481535,0.0144408613696028
18.3303013392,-0.001,0,-0.0064302997392,0,0,-1,4.01888537114152,0.0143528503881456
18.3522013408,-0.001,0,-0.0064521997408,0,0,-1,4.01912414746768,0.0142648341774864
18.3741013424,-0.001,0,-0.0064740997424,0,0,-1,4.01936292379385,0.0141768127376253
18.396001344,-0.001,0,-0.006495999744,0,0,-1,4.01941089214722,0.0140887881537502
18.4179013456,-0.001,0,-0.0065178997456,0,0,-1,4.01948586322132,0.0140007622278478
18.4398013472,-0.001,0,-0.0065397997472,0,0,-1,4.01956083429541,0.0139127346600787
18.4617013488,-0.001,0,-0.0065616997488,0,0,-1,4.0196358053695,0.013824705450443
18.4836013504,-0.001,0,-0.0065835997504,0,0,-1,4.0197107764436,0.0137366745989407
18.505501352,-0.001,0,-0.006605499752,0,0,-1,4.01978574751769,0.0136486421055717
18.5274013536,-0.001,0,-0.0066273997536,0,0,-1,4.01986071859178,0.0135606079703361
18.5493013552,-0.001,0,-0.0066492997552,0,0,-1,4.01993568966587,0.0134725721932339
18.5712013568,-0.001,0,-0.0066711997568,0,0,-1,4.02001066073997,0.013384534774265
18.5931013584,-0.001,0,-0.0066930997584,0,0,-1,4.02008563181406,0.0132964957134294
18.61500136,-0.001,0,-0.00671499976,0,0,-1,4.02016060288815,0.0132084550107272
18.6369013616,-0.001,0,-0.0067368997616,0,0,-1,4.02023557396225,0.0131204126661584
18.6588013632,-0.001,0,-0.0067587997632,0,0,-1,4.02031054503634,0.0130323686797229
18.6807013648,-0.001,0,-0.0067806997648,0,0,-1,4.02038551611044,0.0129443230514208
18.7026013664,-0.001,0,-0.0068025997664,0,0,-1,4.02046048718453,0.0128562757812521
18.724501368,-0.001,0,-0.006824499768,0,0,-1,4.02053545825862,0.0127682268692167
18.7464013696,-0.001,0,-0.0068463997696,0,0,-1,4.02060180751002,0.0126801763092153
18.7683013712,-0.001,0,-0.0068682997712,0,0,-1,4.02061124813958,0.0125921250198229
18.7902013728,-0.001,0,-0.0068901997728,0,0,-1,4.02062068876914,0.0125040735236808
18.8121013744,-0.001,0,-0.0069120997744,0,0,-1,4.02063012939871,0.0124160218207889
18.834001376,-0.001,0,-0.006933999776,0,0,-1,4.02063957002827,0.0123279699111471
18.8559013776,-0.001,0,-0.0069558997776,0,0,-1,4.02064901065783,0.0122399177947556
18.8778013792,-0.001,0,-0.0069777997792,0,0,-1,4.0206584512874,0.0121518654716142
18.8997013808,-0.001,0,-0.0069996997808,0,0,-1,4.02066789191696,0.0120638129417231
18.9216013824,-0.001,0,-0.0070215997824,0,0,-1,4.02067733254652,0.0119757602050821
18.943501384,-0.001,0,-0.007043499784,0,0,-1,4.02068677317609,0.0118877072616914
18.9654013856,-0.001,0,-0.0070653997856,0,0,-1,4.02069621380565,0.0117996541115508
18.9873013872,-0.001,0,-0.0070872997872,0,0,-1,4.02070565443521,0.0117116007546605
19.0092013888,-0.001,0,-0.0071091997888,0,0,-1,4.02071509506478,0.0116235471910203
19.0311013904,-0.001,0,-0.0071310997904,0,0,-1,4.02072453569434,0.0115354934206303
19.053001392,-0.001,0,-0.007152999792,0,0,-1,4.0207339763239,0.0114474394434906
19.0749013936,-0.001,0,-0.0071748997936,0,0,-1,4.02074341695347,0.011359385259601
19.0968013952,-0.001,0,-0.0071967997952,0,0,-1,4.02075285758303,0.0112713308689616
19.1187013968,-0.001,0,-0.0072186997968,0,0,-1,4.02079440456037,0.0111832756373404
19.1406013984,-0.001,0,-0.0072405997984,0,0,-1,4.02079943849315,0.0110952201783257
19.1625014,-0.001,0,-0.0072624998,0,0,-1,4.02080447242592,0.0110071646090678
19.1844014016,-0.001,0,-0.0072843998016,0,0,-1,4.0208095063587,0.0109191089295669
19.2063014032,-0.001,0,-0.0073062998032,0,0,-1,4.02081454029148,0.0108310531398227
19.2282014048,-0.001,0,-0.0073281998048,0,0,-1,4.02081957422425,0.0107429972398355
19.2501014064,-0.001,0,-0.0073500998064,0,0,-1,4.02082460815703,0.0106549412296051
19.272001408,-0.001,0,-0.007371999808,0,0,-1,4.0208296420898,0.0105668851091316
19.2939014096,-0.001,0,-0.0073938998096,0,0,-1,4.02083467602258,0.0104788288784149
19.3158014112,-0.001,0,-0.0074157998112,0,0,-1,4.02083970995536,0.0103907725374551
19.3377014128,-0.001,0,-0.0074376998128,0,0,-1,4.02084474388813,0.0103027160862522
19.3596014144,-0.001,0,-0.0074595998144,0,0,-1,4.02084977782091,0.0102146595248061
19.381501416,-0.001,0,-0.007481499816,0,0,-1,4.02085481175369,0.0101266028531169
19.4034014176,-0.001,0,-0.0075033998176,0,0,-1,4.02085984568647,0.0100385460711846
19.4253014192,-0.001,0,-0.0075252998192,0,0,-1,4.02086487961924,0.00995048917900909
19.4472014208,-0.001,0,-0.0075471998208,0,0,-1,4.02086991355202,0.00986243217659048
19.4691014224,-0.001,0,-0.0075690998224,0,0,-1,4.0208698361668,0.00977437510174241
19.491001424,-0.001,0,-0.007590999824,0,0,-1,4.0208704650586,0.0096863180390106
19.5129014256,-0.001,0,-0.0076128998256,0,0,-1,4.0208710939504,0.00959826096250607
19.5348014272,-0.001,0,-0.0076347998272,0,0,-1,4.0208717228422,0.00951020387222879
19.5567014288,-0.001,0,-0.0076566998288,0,0,-1,4.020872351734,0.00942214676817878
19.5786014304,-0.001,0,-0.0076785998304,0,0,-1,4.0208729806258,0.00933408965035606
19.600501432,-0.001,0,-0.007700499832,0,0,-1,4.0208736095176,0.00924603251876057
19.6224014336,-0.001,0,-0.0077223998336,0,0,-1,4.0208742384094,0.00915797537339238
19.6443014352,-0.001,0,-0.0077442998352,0,0,-1,4.0208748673012,0.00906991821425146
19.6662014368,-0.001,0,-0.0077661998368,0,0,-1,4.020875496193,0.00898186104133778
19.6881014384,-0.001,0,-0.0077880998384,0,0,-1,4.0208761250848,0.0088938038546514
19.71000144,-0.001,0,-0.00780999984,0,0,-1,4.0208767539766,0.00880574665419228
19.7319014416,-0.001,0,-0.0078318998416,0,0,-1,4.0208773828684,0.00871768943996041
19.7538014432,-0.001,0,-0.0078537998432,0,0,-1,4.02087801176021,0.00862963221195583
19.7757014448,-0.001,0,-0.0078756998448,0,0,-1,4.02087864065201,0.00854157497017851
19.7976014464,-0.001,0,-0.0078975998464,0,0,-1,4.0208792695438,0.00845351771462845
19.819501448,-0.001,0,-0.007919499848,0,0,-1,4.02087989843561,0.00836546044530568
19.8414014496,-0.001,0,-0.0079413998496,0,0,-1,4.02088413783985,0.0082774030827255
19.8633014512,-0.001,0,-0.0079632998512,0,0,-1,4.02088444636338,0.00818934571029504
19.8852014528,-0.001,0,-0.0079851998528,0,0,-1,4.02088475488692,0.00810128833110794
19.9071014544,-0.001,0,-0.0080070998544,0,0,-1,4.02088506341046,0.00801323094516418
19.929001456,-0.001,0,-0.008028999856,0,0,-1,4.02088537193399,0.00792517355246373
19.9509014576,-0.001,0,-0.0080508998576,0,0,-1,4.02088568045753,0.00783711615300663
19.9728014592,-0.001,0,-0.0080727998592,0,0,-1,4.02088598898107,0.00774905874679287
19.9947014608,-0.001,0,-0.0080946998608,0,0,-1,4.02088629750461,0.00766100133382242
20.0166014624,-0.001,0,-0.0081165998624,0,0,-1,4.02088660602815,0.00757294391409532
20.038501464,-0.001,0,-0.008138499864,0,0,-1,4.02088691455168,0.00748488648761155
20.0604014656,-0.001,0,-0.0081603998656,0,0,-1,4.02088722307522,0.00739682905437112
20.0823014672,-0.001,0,-0.0081822998672,0,0,-1,4.02088753159876,0.00730877161437402
20.1042014688,-0.001,0,-0.0082041998688,0,0,-1,4.0208878401223,0.00722071416762026
20.1261014704,-0.001,0,-0.0082260998704,0,0,-1,4.02088814864583,0.00713265671410982
20.148001472,-0.001,0,-0.008247999872,0,0,-1,4.02088845716937,0.00704459925384273
20.1699014736,-0.001,0,-0.0082698998736,0,0,-1,4.02088876569291,0.00695654178681896
20.1918014752,-0.001,0,-0.0082917998752,0,0,-1,4.02088922951379,0.00686848431137317
20.2137014768,-0.001,0,-0.0083136998768,0,0,-1,4.02088922951379,0.0067804268308134
20.2356014784,-0.001,0,-0.0083355998784,0,0,-1,4.02088922951379,0.00669236935025363
20.25750148,-0.001,0,-0.00835749988,0,0,-1,4.02088922951379,0.00660431186969384
20.2794014816,-0.001,0,-0.0083793998816,0,0,-1,4.02088922951379,0.00651625438913407
20.3013014832,-0.001,0,-0.0084012998832,0,0,-1,4.02088922951379,0.0064281969085743
20.3232014848,-0.001,0,-0.0084231998848,0,0,-1,4.02088922951379,0.00634013942801451
20.3451014864,-0.001,0,-0.0084450998864,0,0,-1,4.02088922951379,0.00625208194745475
20.367001488,-0.001,0,-0.008466999888,0,0,-1,4.02088922951379,0.00616402446689497
20.3889014896,-0.001,0,-0.0084888998896,0,0,-1,4.02088922951379,0.00607596698633519
20.4108014912,-0.001,0,-0.0085107998912,0,0,-1,4.02088922951379,0.00598790950577542
20.4327014928,-0.001,0,-0.0085326998928,0,0,-1,4.02088922951379,0.00589985202521565
20.4546014944,-0.001,0,-0.0085545998944,0,0,-1,4.02088922951379,0.00581179454465587
20.476501496,-0.001,0,-0.008576499896,0,0,-1,4.02088922951379,0.0057237370640961
20.4984014976,-0.001,0,-0.0085983998976,0,0,-1,4.02088922951379,0.00563567958353633
20.5203014992,-0.001,0,-0.0086202998992,0,0,-1,4.02088922951379,0.00554762210297654
20.5422015008,-0.001,0,-0.0086421999008,0,0,-1,4.02088922951379,0.00545956462241679
20.5641015024,-0.001,0,-0.0086640999024,0,0,-1,4.02088922951379,0.00537150714185701
20.586001504,-0.001,0,-0.008685999904,0,0,-1,4.02088922951379,0.00528344966129723
20.6079015056,-0.001,0,-0.0087078999056,0,0,-1,4.02088922951379,0.00519539218073747
20.6298015072,-0.001,0,-0.0087297999072,0,0,-1,4.02088922951379,0.00510733470017768
20.6517015088,-0.001,0,-0.0087516999088,0,0,-1,4.02088922951379,0.00501927721961791
20.6736015104,-0.001,0,-0.0087735999104,0,0,-1,4.02088922951379,0.00493121973905814
20.695501512,-0.001,0,-0.008795499912,0,0,-1,4.02088922951379,0.00484316225849836
20.7174015136,-0.001,0,-0.0088173999136,0,0,-1,4.02088922951379,0.00475510477793858
20.7393015152,-0.001,0,-0.0088392999152,0,0,-1,4.02088922951379,0.00466704729737882
20.7612015168,-0.001,0,-0.0088611999168,0,0,-1,4.02088922951379,0.00457898981681903
20.7831015184,-0.001,0,-0.0088830999184,0,0,-1,4.02089065563311,0.00449093231618219
20.80500152,-0.001,0,-0.00890499992,0,0,-1,4.02089060858486,0.00440287480490558
20.8269015216,-0.001,0,-0.0089268999216,0,0,-1,4.0208905615366,0.00431481729465931
20.8488015232,-0.001,0,-0.0089487999232,0,0,-1,4.02089051448835,0.00422675978544342
20.8707015248,-0.001,0,-0.0089706999248,0,0,-1,4.02089046744009,0.00413870227725788
20.8926015264,-0.001,0,-0.0089925999264,0,0,-1,4.02089042039184,0.00405064477010269
20.914501528,-0.001,0,-0.009014499928,0,0,-1,4.02089037334358,0.00396258726397787
20.9364015296,-0.001,0,-0.0090363999296,0,0,-1,4.02089032629533,0.00387452975888341
20.9583015312,-0.001,0,-0.0090582999312,0,0,-1,4.02089027924707,0.00378647225481928
20.9802015328,-0.001,0,-0.0090801999328,0,0,-1,4.02089023219881,0.00369841475178553
21.0021015344,-0.001,0,-0.0091020999344,0,0,-1,4.02089018515056,0.00361035724978213
21.024001536,-0.001,0,-0.009123999936,0,0,-1,4.0208901381023,0.00352229974880908
21.0459015376,-0.001,0,-0.0091458999376,0,0,-1,4.02089009105405,0.0034342422488664
21.0678015392,-0.001,0,-0.0091677999392,0,0,-1,4.02089004400579,0.00334618474995408
21.0897015408,-0.001,0,-0.0091896999408,0,0,-1,4.02088999695754,0.00325812725207209
21.1116015424,-0.001,0,-0.0092115999424,0,0,-1,4.02088994990928,0.00317006975522048
21.133501544,-0.001,0,-0.009233499944,0,0,-1,4.02088990286103,0.00308201225939923
21.1554015456,-0.001,0,-0.0092553999456,0,0,-1,4.02088985581277,0.00299395476460832
21.1773015472,-0.001,0,-0.0092772999472,0,0,-1,4.02088980876451,0.00290589727084778
21.1992015488,-0.001,0,-0.0092991999488,0,0,-1,4.02088976171626,0.0028178397781176
21.2211015504,-0.001,0,-0.0093210999504,0,0,-1,4.020889714668,0.00272978228641775
21.243001552,-0.001,0,-0.009342999952,0,0,-1,4.02088966761975,0.00264172479574829
21.2649015536,-0.001,0,-0.0093648999536,0,0,-1,4.02088962057149,0.00255366730610917
21.2868015552,-0.001,0,-0.0093867999552,0,0,-1,4.02088957352324,0.0024656098175004
21.3087015568,-0.001,0,-0.0094086999568,0,0,-1,4.02088952647498,0.002377552329922
21.3306015584,-0.001,0,-0.0094305999584,0,0,-1,4.02088947942673,0.00228949484337396
21.35250156,-0.001,0,-0.00945249996,0,0,-1,4.02088943237847,0.00220143735785626
21.3744015616,-0.001,0,-0.0094743999616,0,0,-1,4.02088938533022,0.00211337987336893
21.3963015632,-0.001,0,-0.0094962999632,0,0,-1,4.02088933828196,0.00202532238991196
21.4182015648,-0.001,0,-0.0095181999648,0,0,-1,4.02088929123371,0.00193726490748533
21.4401015664,-0.001,0,-0.0095400999664,0,0,-1,4.02088993796926,0.00184920741757396
21.462001568,-0.001,0,-0.009561999968,0,0,-1,4.02088993796926,0.00176114992149902
21.4839015696,-0.001,0,-0.0095838999696,0,0,-1,4.02088993796925,0.00167309242542406
21.5058015712,-0.001,0,-0.0096057999712,0,0,-1,4.02088993796926,0.00158503492934911
21.5277015728,-0.001,0,-0.0096276999728,0,0,-1,4.02088993796925,0.00149697743327417
21.5496015744,-0.001,0,-0.0096495999744,0,0,-1,4.02088993796925,0.0014089199371992
21.571501576,-0.001,0,-0.009671499976,0,0,-1,4.02088993796925,0.00132086244112426
21.5934015776,-0.001,0,-0.0096933999776,0,0,-1,4.02088993796926,0.00123280494504931
21.6153015792,-0.001,0,-0.0097152999792,0,0,-1,4.02088993796926,0.00114474744897436
21.6372015808,-0.001,0,-0.0097371999808,0,0,-1,4.02088993796926,0.00105668995289941
