"Distance [mm]","Voltage [V]","XCoord []","YCoord []","ZCoord []","TangUnitVecX []","TangUnitVecY []","TangUnitVecZ []","E_Tang []"
5.724,28.8338068308867,-0.000275999999999999,0,0.005,-1,0,0,-927.651646845911
5.7456,28.8101214252643,-0.0002544,0,0.005,-1,0,0,-1265.44146634387
5.7672,28.7791397595406,-0.000232799999999999,0,0.005,-1,0,0,-1603.23128584185
5.7888,28.7408618337159,-0.000211199999999999,0,0.005,-1,0,0,-1941.02110533983
5.8104,28.6800532146157,-0.0002,0,0.0049896,0,0,-1,3584.277268836
5.832,28.6061348621287,-0.0002,0,0.004968,0,0,-1,3260.01462811178
5.8536,28.5392205826813,-0.0002,0,0.0049464,0,0,-1,2935.75198738756
5.8752,28.4793103762735,-0.0002,0,0.0049248,0,0,-1,2611.48934666334
5.8968,28.424317521549,-0.0002,0,0.0049032,0,0,-1,2608.01679572986
5.9184,28.3680367393427,-0.0002,0,0.0048816,0,0,-1,2603.16674189405
5.94,28.3118607182992,-0.0002,0,0.00486,0,0,-1,2598.31668805825
5.9616,28.2557894584186,-0.0002,0,0.0048384,0,0,-1,2593.46663422245
5.9832,28.1998229597008,-0.0002,0,0.0048168,0,0,-1,2588.61658038665
6.0048,28.1439612221459,-0.0002,0,0.0047952,0,0,-1,2583.76652655085
6.0264,28.087767353853,-0.0002,0,0.0047736,0,0,-1,2605.79242474127
6.048,28.0314332681145,-0.0002,0,0.004752,0,0,-1,2610.3266251206
6.0696,27.9750012436478,-0.0002,0,0.0047304,0,0,-1,2614.86082549993
6.0912,27.9184712804529,-0.0002,0,0.0047088,0,0,-1,2619.39502587926
6.1128,27.8618433785298,-0.0002,0,0.0046872,0,0,-1,2623.92922625858
6.1344,27.8051175378785,-0.0002,0,0.0046656,0,0,-1,2628.46342663791
6.156,27.7482872707112,-0.0002,0,0.004644,0,0,-1,2640.98287974882
6.1776,27.6912011823908,-0.0002,0,0.0046224,0,0,-1,2644.76603880859
6.1992,27.6340333778347,-0.0002,0,0.0046008,0,0,-1,2648.54919786835
6.2208,27.5767838570429,-0.0002,0,0.0045792,0,0,-1,2652.33235692812
6.2424,27.5194526200154,-0.0002,0,0.0045576,0,0,-1,2656.11551598788
6.264,27.4620396667522,-0.0002,0,0.004536,0,0,-1,2659.89867504764
6.2856,27.4045449972533,-0.0002,0,0.0045144,0,0,-1,2663.6818341074
6.3072,27.3469686115188,-0.0002,0,0.0044928,0,0,-1,2667.46499316717
6.3288,27.2892944359892,-0.0002,0,0.0044712,0,0,-1,2672.90393088572
6.3504,27.2315255211074,-0.0002,0,0.0044496,0,0,-1,2676.06966928168
6.372,27.1736882262762,-0.0002,0,0.004428,0,0,-1,2679.23540767764
6.3936,27.1157825514957,-0.0002,0,0.0044064,0,0,-1,2682.4011460736
6.4152,27.0578084967658,-0.0002,0,0.0043848,0,0,-1,2685.56688446956
6.4368,26.9997660620866,-0.0002,0,0.0043632,0,0,-1,2688.73262286552
6.4584,26.941655247458,-0.0002,0,0.0043416,0,0,-1,2691.89836126147
6.48,26.8834760528801,-0.0002,0,0.00432,0,0,-1,2695.06409965743
6.5016,26.8252351192876,-0.0002,0,0.0042984,0,0,-1,2697.22579979451
6.5232,26.7669530707556,-0.0002,0,0.0042768,0,0,-1,2699.26017538703
6.5448,26.7086270797108,-0.0002,0,0.0042552,0,0,-1,2701.29455097955
6.5664,26.6502571461533,-0.0002,0,0.0042336,0,0,-1,2703.32892657207
