"Distance [mm]","Voltage [V]","XCoord []","YCoord []","ZCoord []","TangUnitVecX []","TangUnitVecY []","TangUnitVecZ []","E_Tang []"
18.6192,0.0213625368236477,-0.001,0,-0.0070192,0,0,-1,7.16438975654956
18.6408,0.021207783121099,-0.001,0,-0.0070408,0,0,-1,7.16465677573899
18.6624,0.0210530236509358,-0.001,0,-0.0070624,0,0,-1,7.16492379492843
18.684,0.0208982584131581,-0.001,0,-0.007084,0,0,-1,7.16519081411786
18.7056,0.0207434874077659,-0.001,0,-0.0071056,0,0,-1,7.16545783330729
18.7272,0.0205887106347592,-0.001,0,-0.0071272,0,0,-1,7.16572485249672
18.7488,0.0204339280941381,-0.001,0,-0.0071488,0,0,-1,7.16599187168616
18.7704,0.0202791397859024,-0.001,0,-0.0071704,0,0,-1,7.16625889087559
18.792,0.0201243457100522,-0.001,0,-0.007192,0,0,-1,7.16652591006502
18.8136,0.019969567641081,-0.001,0,-0.0072136,0,0,-1,7.16512672236952
18.8352,0.0198148002198803,-0.001,0,-0.0072352,0,0,-1,7.16519005547121
18.8568,0.0196600314306846,-0.001,0,-0.0072568,0,0,-1,7.1652533885729
18.8784,0.0195052612734939,-0.001,0,-0.0072784,0,0,-1,7.16531672167459
18.9,0.0193504897483083,-0.001,0,-0.0073,0,0,-1,7.16538005477628
18.9216,0.0191957168551276,-0.001,0,-0.0073216,0,0,-1,7.16544338787797
18.9432,0.019040942593952,-0.001,0,-0.0073432,0,0,-1,7.16550672097966
18.9648,0.0188861669647813,-0.001,0,-0.0073648,0,0,-1,7.16557005408134
18.9864,0.0187313899676157,-0.001,0,-0.0073864,0,0,-1,7.16563338718304
19.008,0.018576611602455,-0.001,0,-0.007408,0,0,-1,7.16569672028473
19.0296,0.0184218318692993,-0.001,0,-0.0074296,0,0,-1,7.16576005338641
19.0512,0.0182670507681487,-0.001,0,-0.0074512,0,0,-1,7.1658233864881
19.0728,0.0181122682990031,-0.001,0,-0.0074728,0,0,-1,7.16588671958979
19.0944,0.0179574844618624,-0.001,0,-0.0074944,0,0,-1,7.16595005269148
19.116,0.0178026992567268,-0.001,0,-0.007516,0,0,-1,7.16601338579317
19.1376,0.0176479126835962,-0.001,0,-0.0075376,0,0,-1,7.16607671889486
19.1592,0.0174931247424705,-0.001,0,-0.0075592,0,0,-1,7.16614005199655
19.1808,0.0173383030354514,-0.001,0,-0.0075808,0,0,-1,7.1677261901765
19.2024,0.0171834802460272,-0.001,0,-0.0076024,0,0,-1,7.16771727502358
19.224,0.0170286576491704,-0.001,0,-0.007624,0,0,-1,7.16770835987066
19.2456,0.0168738352448808,-0.001,0,-0.0076456,0,0,-1,7.16769944471774
19.2672,0.0167190130331585,-0.001,0,-0.0076672,0,0,-1,7.16769052956482
19.2888,0.0165641910140036,-0.001,0,-0.0076888,0,0,-1,7.1676816144119
19.3104,0.016409369187416,-0.001,0,-0.0077104,0,0,-1,7.16767269925898
19.332,0.0162545475533956,-0.001,0,-0.007732,0,0,-1,7.16766378410607
19.3536,0.0160997261119426,-0.001,0,-0.0077536,0,0,-1,7.16765486895314
19.3752,0.0159449048630568,-0.001,0,-0.0077752,0,0,-1,7.16764595380022
19.3968,0.0157900838067384,-0.001,0,-0.0077968,0,0,-1,7.1676370386473
19.4184,0.0156352629429873,-0.001,0,-0.0078184,0,0,-1,7.16762812349438
19.44,0.0154804422718035,-0.001,0,-0.00784,0,0,-1,7.16761920834146
19.4616,0.0153256217931869,-0.001,0,-0.0078616,0,0,-1,7.16761029318854
19.4832,0.0151708015071377,-0.001,0,-0.0078832,0,0,-1,7.16760137803562
19.5048,0.0150159814136558,-0.001,0,-0.0079048,0,0,-1,7.1675924628827
19.5264,0.0148611615127412,-0.001,0,-0.0079264,0,0,-1,7.16758354772979
19.548,0.0147063418043939,-0.001,0,-0.007948,0,0,-1,7.16757463257687
19.5696,0.0145515222886139,-0.001,0,-0.0079696,0,0,-1,7.16756571742394
19.5912,0.0143967029654012,-0.001,0,-0.0079912,0,0,-1,7.16755680227103
19.6128,0.0142418838347557,-0.001,0,-0.0080128,0,0,-1,7.16754788711811
19.6344,0.0140870648966776,-0.001,0,-0.0080344,0,0,-1,7.16753897196519
19.656,0.0139322462130341,-0.001,0,-0.008056,0,0,-1,7.16750334960052
19.6776,0.0137774282993363,-0.001,0,-0.0080776,0,0,-1,7.16748865945518
19.6992,0.0136226107029456,-0.001,0,-0.0080992,0,0,-1,7.16747396930983
19.7208,0.0134677934238621,-0.001,0,-0.0081208,0,0,-1,7.16745927916448
19.7424,0.0133129764620857,-0.001,0,-0.0081424,0,0,-1,7.16744458901914
19.764,0.0131581598176164,-0.001,0,-0.008164,0,0,-1,7.16742989887379
